\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 1   136.7847157  2.4421988e+05 
 1   136.8051501  2.4421166e+05 
 1   136.8255848  2.4427764e+05 
 1   136.8460194  2.4423108e+05 
 1   136.8664540  2.4430183e+05 
 1   136.8868885  2.4428502e+05 
 1   136.9073231  2.4421673e+05 
 1   136.9277577  2.4426158e+05 
 1   136.9481922  2.4424439e+05 
 1   136.9686269  2.4424388e+05 
 1   136.9890614  2.4427472e+05 
 1   137.0094959  2.4425220e+05 
 1   137.0299305  2.4423278e+05 
 1   137.0503652  2.4422195e+05 
 1   137.0707997  2.4425408e+05 
 1   137.0912342  2.4422534e+05 
 1   137.1116689  2.4421722e+05 
 1   137.1321034  2.4415033e+05 
 1   137.1525380  2.4416408e+05 
 1   137.1729726  2.4415956e+05 
 1   137.1934072  2.4424577e+05 
 1   137.2138417  2.4419469e+05 
 1   137.2342763  2.4429345e+05 
 1   137.2547108  2.4427059e+05 
 1   137.2751454  2.4420588e+05 
 1   137.2955800  2.4426878e+05 
 1   137.3160145  2.4422584e+05 
 1   137.3364492  2.4426144e+05 
 1   137.3568837  2.4428334e+05 
 1   137.3977528  2.4424273e+05 
 1   137.4181875  2.4425942e+05 
 1   137.4386221  2.4424442e+05 
 1   137.4590565  2.4425461e+05 
 1   137.4794912  2.4428792e+05 
 1   137.4999258  2.4428983e+05 
 1   137.5203603  2.4423958e+05 
 1   137.5407948  2.4420439e+05 
 1   137.5612295  2.4422398e+05 
 1   137.5816640  2.4413638e+05 
 1   137.6020986  2.4421936e+05 
 1   137.6225332  2.4416762e+05 
 1   137.6429678  2.4415573e+05 
 1   137.6634023  2.4425639e+05 
 1   137.6838369  2.4423117e+05 
 1   137.7042715  2.4421798e+05 
 1   137.7247060  2.4422722e+05 
 1   137.7451406  2.4425112e+05 
 1   137.7655753  2.4427431e+05 
 1   137.7860097  2.4432144e+05 
 1   137.8064443  2.4429986e+05 
 1   137.8268788  2.4430617e+05 
 1   137.8473134  2.4427970e+05 
 1   137.8677480  2.4425866e+05 
 1   137.8881826  2.4426200e+05 
 1   137.9086171  2.4425470e+05 
 1   137.9290517  2.4432011e+05 
 1   137.9494863  2.4429319e+05 
 1   137.9699208  2.4427333e+05 
 1   137.9903555  2.4426975e+05 
 1   138.0107900  2.4421002e+05 
 1   138.0312245  2.4423064e+05 
 1   138.0516591  2.4416853e+05 
 1   138.0720937  2.4419823e+05 
 1   138.0925283  2.4421116e+05 
 1   138.1129628  2.4416573e+05 
 1   138.1333975  2.4426872e+05 
 1   138.1538320  2.4426297e+05 
 1   138.1742665  2.4424484e+05 
 1   138.1947011  2.4427750e+05 
 1   138.2151357  2.4424175e+05 
 1   138.2355703  2.4430211e+05 
 1   138.2560048  2.4429453e+05 
 1   138.2764395  2.4429227e+05 
 1   138.2968740  2.4425320e+05 
 1   138.3173085  2.4423425e+05 
 1   138.3377431  2.4431762e+05 
 1   138.3581777  2.4430597e+05 
 1   138.3786123  2.4426009e+05 
 1   138.3990468  2.4428842e+05 
 1   138.4194815  2.4428153e+05 
 1   138.4399160  2.4426264e+05 
 1   138.4603505  2.4428173e+05 
 1   138.4807851  2.4424061e+05 
 1   138.5012197  2.4422472e+05 
 1   138.5216542  2.4420294e+05 
 1   138.5420888  2.4421520e+05 
 1   138.5625233  2.4420111e+05 
 1   138.5829579  2.4412159e+05 
 1   138.6033925  2.4424984e+05 
 1   138.6238270  2.4421836e+05 
 1   138.6442616  2.4421981e+05 
 1   138.6646962  2.4427909e+05 
 1   138.6851307  2.4424281e+05 
 1   138.7055652  2.4428886e+05 
 1   138.7259999  2.4429878e+05 
 1   138.7464345  2.4425398e+05 
 1   138.7668689  2.4430553e+05 
 1   138.7873036  2.4426116e+05 
 1   138.8077382  2.4431636e+05 
 1   138.8281726  2.4433270e+05 
 1   138.8486072  2.4432048e+05 
 1   138.8690419  2.4433603e+05 
 1   138.8894764  2.4433884e+05 
 1   138.9099109  2.4432741e+05 
 1   138.9303456  2.4431084e+05 
 1   138.9507801  2.4421859e+05 
 1   138.9712146  2.4422320e+05 
 1   138.9916492  2.4421050e+05 
 1   139.0120838  2.4419802e+05 
 1   139.0325183  2.4420783e+05 
 1   139.0529529  2.4419862e+05 
 1   139.0733875  2.4421391e+05 
 1   139.0938220  2.4422353e+05 
 1   139.1142565  2.4420431e+05 
 1   139.1346911  2.4427191e+05 
 1   139.1551257  2.4422220e+05 
 1   139.1755602  2.4423852e+05 
 1   139.1959948  2.4426567e+05 
 1   139.2164293  2.4427705e+05 
 1   139.2368639  2.4430194e+05 
 1   139.2572985  2.4427942e+05 
 1   139.2777330  2.4428477e+05 
 1   139.2981676  2.4434419e+05 
 1   139.3186022  2.4427850e+05 
 1   139.3390368  2.4436042e+05 
 1   139.3594712  2.4426606e+05 
 1   139.3799059  2.4427344e+05 
 1   139.4003404  2.4428895e+05 
 1   139.4207749  2.4423797e+05 
 1   139.4412096  2.4430617e+05 
 1   139.4616441  2.4422884e+05 
 1   139.4820786  2.4422631e+05 
 1   139.5025132  2.4421684e+05 
 1   139.5229478  2.4424452e+05 
 1   139.5433823  2.4421519e+05 
 1   139.5638168  2.4422714e+05 
 1   139.5842515  2.4421034e+05 
 1   139.6046860  2.4424538e+05 
 1   139.6251205  2.4416880e+05 
 1   139.6455551  2.4421302e+05 
 1   139.6659898  2.4425638e+05 
 1   139.6864242  2.4423130e+05 
 1   139.7068588  2.4429419e+05 
 1   139.7272933  2.4425988e+05 
 1   139.7477279  2.4424041e+05 
 1   139.7681625  2.4426481e+05 
 1   139.7885970  2.4422917e+05 
 1   139.8090316  2.4425500e+05 
 1   139.8294661  2.4426716e+05 
 1   139.8499007  2.4426995e+05 
 1   139.8703353  2.4430544e+05 
 1   139.8907698  2.4426322e+05 
 1   139.9112044  2.4427491e+05 
 1   139.9316389  2.4425173e+05 
 1   139.9520736  2.4424458e+05 
 1   139.9725081  2.4419484e+05 
 1   139.9929426  2.4421222e+05 
 1   140.0133771  2.4422850e+05 
 1   140.0338117  2.4426775e+05 
 1   140.0542463  2.4422153e+05 
 1   140.0746809  2.4427003e+05 
 1   140.0951154  2.4422131e+05 
 1   140.1155500  2.4424744e+05 
 1   140.1359845  2.4426972e+05 
 1   140.1564190  2.4426053e+05 
 1   140.1768536  2.4423311e+05 
 1   140.1972882  2.4429081e+05 
 1   140.2177227  2.4427511e+05 
 1   140.2381573  2.4431212e+05 
 1   140.2585919  2.4431012e+05 
 1   140.2790263  2.4430430e+05 
 1   140.2994609  2.4429877e+05 
 1   140.3198956  2.4428205e+05 
 1   140.3403300  2.4426736e+05 
 1   140.3811991  2.4423602e+05 
 1   140.4016338  2.4423672e+05 
 1   140.4220682  2.4416816e+05 
 1   140.4425028  2.4420797e+05 
 1   140.4629374  2.4418383e+05 
 1   140.4833719  2.4421161e+05 
 1   140.5038065  2.4427805e+05 
 1   140.5242409  2.4421914e+05 
 1   140.5446756  2.4429491e+05 
 1   140.5651101  2.4426909e+05 
 1   140.5855447  2.4424619e+05 
 1   140.6059792  2.4426102e+05 
 1   140.6264138  2.4424345e+05 
 1   140.6468483  2.4424220e+05 
 1   140.6672828  2.4425998e+05 
 1   140.6877175  2.4426425e+05 
 1   140.7081520  2.4429930e+05 
 1   140.7285865  2.4427139e+05 
 1   140.7490211  2.4425523e+05 
 1   140.7694557  2.4428262e+05 
 1   140.7898901  2.4427783e+05 
 1   140.8103247  2.4431256e+05 
 1   140.8307593  2.4427130e+05 
 1   140.8511939  2.4423823e+05 
 1   140.8716283  2.4425880e+05 
 1   140.8920629  2.4420200e+05 
 1   140.9124975  2.4421336e+05 
 1   140.9329320  2.4418322e+05 
 1   140.9533665  2.4419422e+05 
 1   140.9738012  2.4420456e+05 
 1   140.9942357  2.4422112e+05 
 1   141.0146702  2.4428669e+05 
 1   141.0351048  2.4425575e+05 
 1   141.0555393  2.4427764e+05 
 1   141.0759739  2.4431545e+05 
 1   141.0964084  2.4424825e+05 
 1   141.1168430  2.4429605e+05 
 1   141.1372775  2.4430559e+05 
 1   141.1577121  2.4428978e+05 
 1   141.1781465  2.4430491e+05 
 1   141.1985812  2.4428300e+05 
 1   141.2190157  2.4484395e+05 
 1   141.2394502  2.4429917e+05 
 1   141.2598848  2.4429558e+05 
 1   141.2803194  2.4430761e+05 
 1   141.3007538  2.4427811e+05 
 1   141.3211884  2.4430773e+05 
 1   141.3416230  2.4423891e+05 
 1   141.3620576  2.4418709e+05 
 1   141.3824920  2.4420192e+05 
 1   141.4029266  2.4417797e+05 
 1   141.4233612  2.4413753e+05 
 1   141.4437958  2.4422600e+05 
 1   141.4642302  2.4417981e+05 
 1   141.4846649  2.4426491e+05 
 1   141.5050994  2.4429714e+05 
 1   141.5255339  2.4427464e+05 
 1   141.5459684  2.4431667e+05 
 1   141.5664030  2.4431056e+05 
 1   141.5868376  2.4429159e+05 
 1   141.6072720  2.4432559e+05 
 1   141.6277067  2.4431930e+05 
 1   141.6481412  2.4434275e+05 
 1   141.6685757  2.4428388e+05 
 1   141.6890102  2.4431783e+05 
 1   141.7094449  2.4432847e+05 
 1   141.7298793  2.4429559e+05 
 1   141.7503139  2.4432336e+05 
 1   141.7707485  2.4430645e+05 
 1   141.7911830  2.4424314e+05 
 1   141.8116175  2.4432280e+05 
 1   141.8320521  2.4420491e+05 
 1   141.8524866  2.4421772e+05 
 1   141.8729212  2.4423709e+05 
 1   141.8933557  2.4421256e+05 
 1   141.9137903  2.4422397e+05 
 1   141.9342248  2.4421584e+05 
 1   141.9546593  2.4428002e+05 
 1   141.9750938  2.4429058e+05 
 1   141.9955284  2.4434078e+05 
 1   142.0159630  2.4438030e+05 
 1   142.0363974  2.4430936e+05 
 1   142.0568320  2.4430605e+05 
 1   142.0772666  2.4431466e+05 
 1   142.0977011  2.4429941e+05 
 1   142.1181356  2.4436989e+05 
 1   142.1385702  2.4429302e+05 
 1   142.1590048  2.4428828e+05 
 1   142.1794392  2.4433111e+05 
 1   142.1998738  2.4432738e+05 
 1   142.2203084  2.4434964e+05 
 1   142.2407429  2.4433770e+05 
 1   142.2611774  2.4428847e+05 
 1   142.2816120  2.4433934e+05 
 1   142.3020465  2.4430114e+05 
 1   142.3224810  2.4431003e+05 
 1   142.3429156  2.4429059e+05 
 1   142.3633502  2.4427417e+05 
 1   142.3837846  2.4430234e+05 
 1   142.4042192  2.4428264e+05 
 1   142.4246538  2.4432798e+05 
 1   142.4450883  2.4432248e+05 
 1   142.4655228  2.4432800e+05 
 1   142.4859573  2.4435353e+05 
 1   142.5063919  2.4430448e+05 
 1   142.5268264  2.4435080e+05 
 1   142.5472610  2.4431981e+05 
 1   142.5676954  2.4431386e+05 
 1   142.5881301  2.4432762e+05 
 1   142.6085646  2.4436034e+05 
 1   142.6289990  2.4431247e+05 
 1   142.6494337  2.4433988e+05 
 1   142.6698682  2.4434645e+05 
 1   142.6903027  2.4433306e+05 
 1   142.7107372  2.4433055e+05 
 1   142.7311718  2.4432673e+05 
 1   142.7516063  2.4427325e+05 
 1   142.7720408  2.4427273e+05 
 1   142.7924755  2.4426280e+05 
 1   142.8129099  2.4425716e+05 
 1   142.8333444  2.4424086e+05 
 1   142.8537790  2.4430261e+05 
 1   142.8742136  2.4432166e+05 
 1   142.8946480  2.4430786e+05 
 1   142.9150826  2.4436645e+05 
 1   142.9355172  2.4436156e+05 
 1   142.9559517  2.4441278e+05 
 1   142.9763862  2.4442527e+05 
 1   142.9968206  2.4443339e+05 
 1   143.0172553  2.4437547e+05 
 1   143.0376898  2.4437698e+05 
 1   143.0581243  2.4440106e+05 
 1   143.0785589  2.4438019e+05 
 1   143.0989934  2.4438812e+05 
 1   143.1194280  2.4440467e+05 
 1   143.1398625  2.4439636e+05 
 1   143.1602970  2.4442736e+05 
 1   143.1807316  2.4444212e+05 
 1   143.2011660  2.4435752e+05 
 1   143.2216005  2.4437586e+05 
 1   143.2420352  2.4431436e+05 
 1   143.2624697  2.4428922e+05 
 1   143.2829042  2.4433323e+05 
 1   143.3033388  2.4430097e+05 
 1   143.3237733  2.4430375e+05 
 1   143.3646423  2.4433377e+05 
 1   143.3850769  2.4434505e+05 
 1   143.4055114  2.4437891e+05 
 1   143.4259459  2.4438639e+05 
 1   143.4463805  2.4441312e+05 
 1   143.4668150  2.4438466e+05 
 1   143.4872495  2.4440109e+05 
 1   143.5076840  2.4439614e+05 
 1   143.5281186  2.4444944e+05 
 1   143.5485532  2.4439844e+05 
 1   143.5689876  2.4439175e+05 
 1   143.5894222  2.4444128e+05 
 1   143.6098568  2.4437773e+05 
 1   143.6302912  2.4442119e+05 
 1   143.6507257  2.4440977e+05 
 1   143.6711604  2.4437525e+05 
 1   143.6915948  2.4437480e+05 
 1   143.7120293  2.4436475e+05 
 1   143.7324639  2.4429492e+05 
 1   143.7528984  2.4434323e+05 
 1   143.7733329  2.4428570e+05 
 1   143.7937675  2.4431142e+05 
 1   143.8142020  2.4429667e+05 
 1   143.8346365  2.4436286e+05 
 1   143.8550711  2.4437755e+05 
 1   143.8755055  2.4436909e+05 
 1   143.8959401  2.4437817e+05 
 1   143.9163746  2.4440752e+05 
 1   143.9368091  2.4439439e+05 
 1   143.9572437  2.4450234e+05 
 1   143.9776782  2.4441641e+05 
 1   143.9981127  2.4441509e+05 
 1   144.0185472  2.4442731e+05 
 1   144.0389818  2.4439955e+05 
 1   144.0594164  2.4445181e+05 
 1   144.0798508  2.4437255e+05 
 1   144.1002854  2.4445028e+05 
 1   144.1207199  2.4441267e+05 
 1   144.1411544  2.4441627e+05 
 1   144.1615889  2.4441169e+05 
 1   144.1820235  2.4440448e+05 
 1   144.2024580  2.4437812e+05 
 1   144.2228925  2.4434255e+05 
 1   144.2433271  2.4428894e+05 
 1   144.2637615  2.4434412e+05 
 1   144.2841961  2.4433030e+05 
 1   144.3046306  2.4432355e+05 
 1   144.3250651  2.4439295e+05 
 1   144.3454996  2.4434539e+05 
 1   144.3659342  2.4437558e+05 
 1   144.3863686  2.4443844e+05 
 1   144.4068032  2.4440906e+05 
 1   144.4272378  2.4441484e+05 
 1   144.4476722  2.4436550e+05 
 1   144.4681068  2.4439417e+05 
 1   144.4885413  2.4440219e+05 
 1   144.5089758  2.4439014e+05 
 1   144.5294103  2.4443814e+05 
 1   144.5498449  2.4441033e+05 
 1   144.5702794  2.4441531e+05 
 1   144.5907139  2.4444769e+05 
 1   144.6111485  2.4437611e+05 
 1   144.6315830  2.4442430e+05 
 1   144.6520174  2.4436822e+05 
 1   144.6724520  2.4438442e+05 
 1   144.6928866  2.4438191e+05 
 1   144.7133210  2.4433733e+05 
 1   144.7337555  2.4428288e+05 
 1   144.7541901  2.4432812e+05 
 1   144.7746246  2.4433020e+05 
 1   144.7950591  2.4438731e+05 
 1   144.8154936  2.4438358e+05 
 1   144.8359282  2.4438977e+05 
 1   144.8563627  2.4437659e+05 
 1   144.8767972  2.4437039e+05 
 1   144.8972317  2.4441591e+05 
 1   144.9176662  2.4439741e+05 
 1   144.9381007  2.4436236e+05 
 1   144.9585353  2.4441047e+05 
 1   144.9789699  2.4440483e+05 
 1   144.9994043  2.4446314e+05 
 1   145.0198388  2.4442262e+05 
 1   145.0402734  2.4439859e+05 
 1   145.0607079  2.4440167e+05 
 1   145.0811424  2.4440425e+05 
 1   145.1015769  2.4442869e+05 
 1   145.1220115  2.4438777e+05 
 1   145.1424460  2.4430453e+05 
 1   145.1628805  2.4435328e+05 
 1   145.1833149  2.4427245e+05 
 1   145.2037495  2.4425211e+05 
 1   145.2241840  2.4426730e+05 
 1   145.2446185  2.4428797e+05 
 1   145.2650531  2.4434173e+05 
 1   145.2854876  2.4430172e+05 
 1   145.3059221  2.4437398e+05 
 1   145.3263565  2.4437814e+05 
 1   145.3467912  2.4431042e+05 
 1   145.3672257  2.4436381e+05 
 1   145.3876601  2.4437217e+05 
 1   145.4080947  2.4437584e+05 
 1   145.4285292  2.4440217e+05 
 1   145.4489636  2.4432533e+05 
 1   145.4693982  2.4435425e+05 
 1   145.4898328  2.4441906e+05 
 1   145.5102672  2.4437903e+05 
 1   145.5307017  2.4436684e+05 
 1   145.5511362  2.4435238e+05 
 1   145.5715708  2.4439458e+05 
 1   145.5920053  2.4435158e+05 
 1   145.6124398  2.4430461e+05 
 1   145.6328744  2.4439758e+05 
 1   145.6533088  2.4433533e+05 
 1   145.6737433  2.4429506e+05 
 1   145.6941777  2.4439241e+05 
 1   145.7146124  2.4428192e+05 
 1   145.7350469  2.4436372e+05 
 1   145.7554814  2.4437894e+05 
 1   145.7759159  2.4431855e+05 
 1   145.7963504  2.4438266e+05 
 1   145.8167849  2.4436697e+05 
 1   145.8372194  2.4435208e+05 
 1   145.8576540  2.4430848e+05 
 1   145.8780885  2.4428339e+05 
 1   145.8985229  2.4431938e+05 
 1   145.9189575  2.4431906e+05 
 1   145.9393920  2.4431316e+05 
 1   145.9598264  2.4433745e+05 
 1   145.9802609  2.4434056e+05 
 1   146.0006956  2.4436398e+05 
 1   146.0211301  2.4433141e+05 
 1   146.0415645  2.4431302e+05 
 1   146.0619991  2.4432655e+05 
 1   146.0824336  2.4426014e+05 
 1   146.1028680  2.4432709e+05 
 1   146.1233025  2.4429702e+05 
 1   146.1437371  2.4423973e+05 
 1   146.1641716  2.4420702e+05 
 1   146.1846061  2.4424486e+05 
 1   146.2050406  2.4426788e+05 
 1   146.2254751  2.4432025e+05 
 1   146.2459096  2.4425077e+05 
 1   146.2663441  2.4428553e+05 
 1   146.2867786  2.4424553e+05 
 1   146.3072131  2.4431914e+05 
 1   146.3480821  2.4430670e+05 
 1   146.3685167  2.4433052e+05 
 1   146.3889512  2.4431891e+05 
 1   146.4093856  2.4428936e+05 
 1   146.4298202  2.4435948e+05 
 1   146.4502547  2.4427712e+05 
 1   146.4706891  2.4435859e+05 
 1   146.4911237  2.4434306e+05 
 1   146.5115582  2.4429781e+05 
 1   146.5319927  2.4431756e+05 
 1   146.5524272  2.4430084e+05 
 1   146.5728618  2.4428917e+05 
 1   146.5932963  2.4429320e+05 
 1   146.6137308  2.4427831e+05 
 1   146.6341652  2.4425117e+05 
 1   146.6545998  2.4416181e+05 
 1   146.6750343  2.4422331e+05 
 1   146.6954687  2.4425998e+05 
 1   146.7159033  2.4422964e+05 
 1   146.7363378  2.4430209e+05 
 1   146.7567723  2.4426817e+05 
 1   146.7772067  2.4426964e+05 
 1   146.7976413  2.4434233e+05 
 1   146.8180758  2.4426094e+05 
 1   146.8385103  2.4432697e+05 
 1   146.8589448  2.4432300e+05 
 1   146.8793794  2.4429145e+05 
 1   146.8998138  2.4430933e+05 
 1   146.9202483  2.4426616e+05 
 1   146.9406829  2.4429356e+05 
 1   146.9611173  2.4431097e+05 
 1   146.9815518  2.4426727e+05 
 1   147.0019863  2.4429145e+05 
 1   147.0224208  2.4421792e+05 
 1   147.0428553  2.4423488e+05 
 1   147.0632898  2.4420953e+05 
 1   147.0837244  2.4419414e+05 
 1   147.1041588  2.4422570e+05 
 1   147.1245933  2.4417092e+05 
 1   147.1450277  2.4420928e+05 
 1   147.1654623  2.4428802e+05 
 1   147.1858968  2.4421839e+05 
 1   147.2063312  2.4425569e+05 
 1   147.2267658  2.4425373e+05 
 1   147.2472003  2.4430391e+05 
 1   147.2676348  2.4429391e+05 
 1   147.2880692  2.4427267e+05 
 1   147.3085038  2.4434336e+05 
 1   147.3289383  2.4431175e+05 
 1   147.3493727  2.4424436e+05 
 1   147.3698072  2.4434145e+05 
 1   147.3902419  2.4430084e+05 
 1   147.4106763  2.4429762e+05 
 1   147.4311108  2.4429164e+05 
 1   147.4515454  2.4423641e+05 
 1   147.4719798  2.4429795e+05 
 1   147.4924143  2.4425306e+05 
 1   147.5128488  2.4423183e+05 
 1   147.5332834  2.4426992e+05 
 1   147.5537178  2.4420953e+05 
 1   147.5741523  2.4421358e+05 
 1   147.5945869  2.4419497e+05 
 1   147.6150213  2.4420420e+05 
 1   147.6354558  2.4425019e+05 
 1   147.6558902  2.4425136e+05 
 1   147.6763248  2.4427155e+05 
 1   147.6967592  2.4430084e+05 
 1   147.7171936  2.4427734e+05 
 1   147.7376282  2.4435452e+05 
 1   147.7580627  2.4428877e+05 
 1   147.7784972  2.4430527e+05 
 1   147.7989316  2.4433406e+05 
 1   147.8193662  2.4427334e+05 
 1   147.8398007  2.4434055e+05 
 1   147.8602351  2.4435161e+05 
 1   147.8806696  2.4428891e+05 
 1   147.9215386  2.4432230e+05 
 1   147.9419731  2.4432647e+05 
 1   147.9624077  2.4432578e+05 
 1   147.9828421  2.4427862e+05 
 1   148.0032766  2.4427245e+05 
 1   148.0237111  2.4420570e+05 
 1   148.0441457  2.4426947e+05 
 1   148.0645801  2.4424147e+05 
 1   148.0850146  2.4424170e+05 
 1   148.1054492  2.4425694e+05 
 1   148.1258836  2.4427250e+05 
 1   148.1463181  2.4428884e+05 
 1   148.1667526  2.4430105e+05 
 1   148.1871871  2.4429038e+05 
 1   148.2076216  2.4435759e+05 
 1   148.2280561  2.4430038e+05 
 1   148.2484906  2.4430489e+05 
 1   148.2689250  2.4429839e+05 
 1   148.2893595  2.4432788e+05 
 1   148.3097940  2.4439192e+05 
 1   148.3302285  2.4430655e+05 
 1   148.3506630  2.4432384e+05 
 1   148.3710975  2.4431711e+05 
 1   148.3915319  2.4430183e+05 
 1   148.4119665  2.4428786e+05 
 1   148.4324010  2.4425848e+05 
 1   148.4528355  2.4426983e+05 
 1   148.4732700  2.4427986e+05 
 1   148.4937045  2.4419795e+05 
 1   148.5141389  2.4423616e+05 
 1   148.5345733  2.4420545e+05 
 1   148.5550079  2.4421891e+05 
 1   148.5754424  2.4427703e+05 
 1   148.5958768  2.4423541e+05 
 1   148.6163114  2.4427261e+05 
 1   148.6367459  2.4427528e+05 
 1   148.6571803  2.4430645e+05 
 1   148.6776148  2.4431606e+05 
 1   148.6980494  2.4431300e+05 
 1   148.7184838  2.4431764e+05 
 1   148.7389182  2.4434547e+05 
 1   148.7593528  2.4432128e+05 
 1   148.7797873  2.4438852e+05 
 1   148.8002217  2.4437828e+05 
 1   148.8206562  2.4436028e+05 
 1   148.8410908  2.4440642e+05 
 1   148.8615252  2.4435319e+05 
 1   148.8819597  2.4436352e+05 
 1   148.9023942  2.4436012e+05 
 1   148.9228286  2.4430236e+05 
 1   148.9432631  2.4432950e+05 
 1   148.9636976  2.4427364e+05 
 1   148.9841321  2.4428636e+05 
 1   149.0045666  2.4428664e+05 
 1   149.0250011  2.4428719e+05 
 1   149.0454355  2.4431548e+05 
 1   149.0658700  2.4429877e+05 
 1   149.0863045  2.4433836e+05 
 1   149.1067389  2.4432959e+05 
 1   149.1271735  2.4433030e+05 
 1   149.1476080  2.4436939e+05 
 1   149.1680424  2.4431803e+05 
 1   149.1884769  2.4435444e+05 
 1   149.2089114  2.4435425e+05 
 1   149.2293459  2.4432125e+05 
 1   149.2497803  2.4434514e+05 
 1   149.2702149  2.4434898e+05 
 1   149.2906494  2.4433227e+05 
 1   149.3315183  2.4430886e+05 
 1   149.3519528  2.4435073e+05 
 1   149.3723872  2.4430834e+05 
 1   149.3928217  2.4428491e+05 
 1   149.4132563  2.4432242e+05 
 1   149.4336907  2.4423800e+05 
 1   149.4541252  2.4429212e+05 
 1   149.4745596  2.4427358e+05 
 1   149.4949941  2.4427750e+05 
 1   149.5154286  2.4429625e+05 
 1   149.5358631  2.4429641e+05 
 1   149.5562977  2.4428775e+05 
 1   149.5767320  2.4433636e+05 
 1   149.5971665  2.4430795e+05 
 1   149.6176009  2.4432219e+05 
 1   149.6380355  2.4431236e+05 
 1   149.6584700  2.4432820e+05 
 1   149.6789043  2.4437548e+05 
 1   149.6993388  2.4432205e+05 
 1   149.7197734  2.4437017e+05 
 1   149.7402079  2.4430852e+05 
 1   149.7606423  2.4433645e+05 
 1   149.7810769  2.4438614e+05 
 1   149.8015113  2.4432452e+05 
 1   149.8219457  2.4434680e+05 
 1   149.8423802  2.4434730e+05 
 1   149.8628148  2.4425025e+05 
 1   149.8832492  2.4429961e+05 
