kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk
6343170,"K02419.01","CONFIRMED",9.95667035,136.5827
7107802,"K02420.01","CONFIRMED",10.41728722,137.45784
11752632,"K02492.01","CONFIRMED",0.984941669,133.31801
10028535,"K02493.01","CONFIRMED",0.663085361,131.97961
7047207,"K02494.01","CONFIRMED",19.1187425,138.42824
5212220,"K02495.01","FALSE POSITIVE",1.08749101,131.77034
9964748,"K02496.01","FALSE POSITIVE",1.183818383,131.88403
9842937,"K02567.01","FALSE POSITIVE",4.98845099,133.74684
9757613,"K00250.03","CONFIRMED",3.543919702,136.26075
8247770,"K02569.01","CANDIDATE",8.28157072,136.25775
6867588,"K02571.01","CANDIDATE",0.82628442,132.26993
7501646,"K02572.01","CANDIDATE",6.37705295,136.91384
11962284,"K02647.01","CONFIRMED",8.83929462,135.54125
2573056,"K02648.01","FALSE POSITIVE",0.631795416,132.53963
6842682,"K02649.01","CONFIRMED",7.56126152,135.6368
8890150,"K02650.01","CONFIRMED",34.9897847,144.20912
8890150,"K02650.02","CONFIRMED",7.05429483,136.18961
8838950,"K02421.01","CANDIDATE",2.27050106,133.54216
11360805,"K02422.01","CONFIRMED",26.7838935,140.75396
9845898,"K02423.01","CONFIRMED",45.126216,165.42066
12453581,"K02424.01","CONFIRMED",11.94019101,136.55603
11922678,"K02425.01","FALSE POSITIVE",3.51295674,133.78198
11179076,"K02497.01","CONFIRMED",48.4313003,141.45612
5364071,"K00248.01","CONFIRMED",7.203855862,170.285731
5959719,"K02498.01","CONFIRMED",6.73808701,133.32953
5544903,"K02499.01","FALSE POSITIVE",7.57571414,138.2166
5542983,"K02501.01","FALSE POSITIVE",4.76887671,132.09888
8256453,"K02573.01","FALSE POSITIVE",1.347512632,132.127858
9474493,"K02574.01","FALSE POSITIVE",0.512581697,132.80609
4551663,"K02576.01","FALSE POSITIVE",12.07760884,140.46287
12257999,"K02577.01","CANDIDATE",18.55581565,132.07105
6922203,"K02578.01","CANDIDATE",13.33094869,133.78632
11752908,"K02651.01","FALSE POSITIVE",6.38315744,132.30539
7021681,"K00255.01","CONFIRMED",27.52194772,189.824523
4346178,"K02652.01","CONFIRMED",16.1289679,143.75518
9664142,"K02654.01","CONFIRMED",13.5631157,140.65364
10018233,"K02655.01","CONFIRMED",16.2959916,133.90784
8081899,"K02426.01","CONFIRMED",4.16056658,132.27418
10189557,"K02427.01","FALSE POSITIVE",2.93101771,131.92959
8478994,"K00245.01","CONFIRMED",39.79220077,175.250558
9965184,"K02428.01","FALSE POSITIVE",16.2276756,136.62586
9911882,"K02429.01","FALSE POSITIVE",1.595630597,136.13782
8631504,"K02503.01","CONFIRMED",14.8200596,133.39933
8110767,"K02504.01","CONFIRMED",20.49041,144.41979
5471574,"K02505.01","FALSE POSITIVE",0.962827066,132.20517
6767840,"K02506.01","CONFIRMED",8.679037,140.90423
8379705,"K02507.01","CONFIRMED",11.1296971,138.57573
9896018,"K02579.01","CONFIRMED",2.7296036,133.28661
11037511,"K02580.01","CONFIRMED",3.11604194,133.84988
9757613,"K00250.04","CONFIRMED",46.82767725,136.74468
11818872,"K02581.01","CONFIRMED",12.7372371,136.0162
11771430,"K02582.01","CONFIRMED",40.0306267,148.85882
5513012,"K02668.01","CONFIRMED",0.679336747,132.856178
11761199,"K02669.01","FALSE POSITIVE",213.6103207,141.655562
8074805,"K02670.01","FALSE POSITIVE",170.8658492,299.660385
2437505,"K02671.01","CANDIDATE",21.47642727,149.26156
2437505,"K02671.02","FALSE POSITIVE",17.5509742,133.9459
11253827,"K02672.01","CONFIRMED",88.5122014,182.67266
3533469,"K02430.01","FALSE POSITIVE",10.21507506,133.64546
8956706,"K02431.01","FALSE POSITIVE",8.3806973,134.7287
7047363,"K02432.01","CONFIRMED",31.0572947,147.56275
11968463,"K02433.01","CONFIRMED",15.1622287,144.474
11968463,"K02433.02","CONFIRMED",10.04378351,353.61859
8836888,"K02508.01","CANDIDATE",7.10397925,136.33096
9880190,"K02509.01","CONFIRMED",4.5513988,133.05954
5364071,"K00248.02","CONFIRMED",10.91274065,169.85247
5392702,"K02510.01","FALSE POSITIVE",12.2141545,141.3677
8429566,"K02511.01","FALSE POSITIVE",3.732261,131.93795
10387742,"K02583.01","CONFIRMED",3.03267135,134.0668
7673841,"K02585.01","CONFIRMED",5.34182466,136.3186
9827149,"K02586.01","CONFIRMED",2.131945045,133.65547
5546691,"K02587.01","CONFIRMED",12.9462567,139.4165
12156347,"K02588.01","CONFIRMED",5.77957133,136.53014
8636539,"K02656.01","CANDIDATE",6.77367892,138.07568
9283156,"K02657.01","CANDIDATE",5.22402436,132.85379
8547429,"K02658.01","CONFIRMED",11.6601667,140.62189
8803882,"K02659.01","FALSE POSITIVE",89.465468,170.8426
9893318,"K02660.01","CONFIRMED",18.0161227,145.24169
6864885,"K02434.01","FALSE POSITIVE",40.8777605,163.43477
5097868,"K02435.01","FALSE POSITIVE",6.80243431,132.40355
8570333,"K02436.01","CONFIRMED",84.5733346,150.152
8478994,"K00245.02","CONFIRMED",21.30181863,191.84136
5036705,"K02437.01","CONFIRMED",4.14789051,135.53291
9574158,"K02512.01","CANDIDATE",15.92108138,147.0537
9653622,"K02513.01","CONFIRMED",19.0054098,144.15574
4391348,"K02514.01","FALSE POSITIVE",1.96433113,131.65195
7294743,"K02516.01","CANDIDATE",2.81043228,133.40821
8947520,"K02517.01","CONFIRMED",0.968527683,131.50954
10468885,"K02589.01","CONFIRMED",0.664074145,133.40285
12016267,"K02590.01","FALSE POSITIVE",11.7489907,135.68045
6765135,"K02592.01","CANDIDATE",175.603366,202.3721
3861595,"K00004.01","CONFIRMED",3.849371737,157.526686
5725087,"K00033.01","FALSE POSITIVE",0.366197145,133.55969
10489206,"K00251.01","CONFIRMED",4.164384505,171.087935
3426367,"K02662.01","CONFIRMED",2.10433534,133.31612
5562090,"K02664.01","CONFIRMED",28.8431751,143.82307
11548140,"K00256.01","FALSE POSITIVE",1.378649746,169.780113
12110786,"K02665.01","FALSE POSITIVE",1.112207126,131.8505
5342061,"K02666.01","CANDIDATE",64.034363,159.0432
3654095,"K02667.01","FALSE POSITIVE",1.303576682,133.0758
5078939,"K02438.01","FALSE POSITIVE",1.958577398,132.26115
6867555,"K02439.01","CONFIRMED",5.19103699,135.21628
5339567,"K02440.01","CONFIRMED",4.86638504,134.01501
4459924,"K02441.01","FALSE POSITIVE",4.79176993,134.03502
11080405,"K02442.01","CONFIRMED",25.1933989,146.4301
5529738,"K02518.01","FALSE POSITIVE",0.759762021,131.79506
4047631,"K02519.01","CANDIDATE",4.790912471,132.01539
10059645,"K02520.01","CONFIRMED",6.49441464,132.25189
5364071,"K00248.03","CONFIRMED",2.576571021,172.126911
7183745,"K02521.01","CONFIRMED",28.4750006,154.5706
8212002,"K02593.01","CONFIRMED",14.7966306,142.74484
8004903,"K02594.01","CONFIRMED",11.25401871,136.8901
8883329,"K02595.01","CONFIRMED",9.18244299,134.04601
8883329,"K02595.02","CONFIRMED",14.6134781,140.41368
3644653,"K02596.01","FALSE POSITIVE",119.682075,176.0877
11253827,"K02672.02","CONFIRMED",42.9923284,162.50532
5514383,"K00257.01","CONFIRMED",6.88341278,172.66227
10747445,"K02673.01","FALSE POSITIVE",4.593595496,134.88971
8022489,"K02674.01","CONFIRMED",197.5111484,272.3864
8022489,"K02674.02","CONFIRMED",11.1726723,140.00764
8022489,"K02674.03","CONFIRMED",2.53573284,133.01581
9209624,"K02443.01","CONFIRMED",6.79164656,136.48519
9209624,"K02443.02","CONFIRMED",11.8376933,142.21212
3354846,"K02444.01","CONFIRMED",18.5525162,135.51322
6516185,"K02445.01","CANDIDATE",47.3659328,175.0355
8478994,"K00245.03","CONFIRMED",13.3669309,184.0734
3946023,"K02447.01","FALSE POSITIVE",1.045492348,132.27517
7183745,"K02521.02","CONFIRMED",4.86634094,353.34131
9177629,"K02522.01","CONFIRMED",5.60402307,133.82508
7778767,"K02523.01","CONFIRMED",13.0313583,144.11544
7515762,"K02524.01","CONFIRMED",40.9905002,132.4136
5942949,"K02525.01","CONFIRMED",57.2932309,146.23112
12120307,"K02597.01","CONFIRMED",8.00504749,138.71228
12120307,"K02597.02","CONFIRMED",12.13070414,139.89855
12120307,"K02597.03","CONFIRMED",5.61357653,131.81669
7446631,"K02598.01","CANDIDATE",29.2254372,143.98764
9777251,"K02600.01","FALSE POSITIVE",1.33255087,132.059
6864893,"K02375.01","FALSE POSITIVE",40.8792243,163.41583
11701407,"K02376.01","CONFIRMED",18.8262877,134.70322
5906426,"K02377.01","CANDIDATE",13.9034057,143.52317
11288051,"K00241.03","CONFIRMED",3.41045981,131.58062
10813132,"K02378.01","CONFIRMED",4.76702759,132.69368
5857540,"K02448.01","CONFIRMED",13.62801048,135.45073
12208631,"K02449.01","CANDIDATE",53.3580444,138.38498
7289317,"K02450.01","CONFIRMED",16.83203175,140.53041
6500206,"K02451.01","FALSE POSITIVE",13.37499553,142.38153
5545815,"K02452.01","FALSE POSITIVE",4.35370136,134.09426
3116302,"K02526.01","FALSE POSITIVE",134.96694,205.9674
7879433,"K02527.01","CONFIRMED",1.385787741,135.49119
9205907,"K02528.01","CONFIRMED",12.02295362,136.20687
8463346,"K02529.01","CONFIRMED",16.79716262,134.0417
5364071,"K00248.04","CONFIRMED",18.59611518,141.26331
10489206,"K00251.02","CONFIRMED",5.77440326,132.96695
7531677,"K02601.01","FALSE POSITIVE",2.622134451,131.87323
10068659,"K02602.01","CONFIRMED",11.47685263,139.63194
2443393,"K02603.01","CANDIDATE",73.711039,202.7848
9019191,"K02604.01","CANDIDATE",14.43348326,143.60783
9718379,"K02379.01","FALSE POSITIVE",40.0088894,141.74475
3002478,"K02380.01","CANDIDATE",6.35705314,135.47756
4055774,"K02381.01","FALSE POSITIVE",6.58738839,133.35768
6670075,"K02382.01","FALSE POSITIVE",0.759706632,131.7692
9395024,"K02383.01","CONFIRMED",4.37033233,131.92696
8631751,"K02453.01","CANDIDATE",1.530515205,131.867506
11401822,"K02454.01","FALSE POSITIVE",1.08070294,131.86686
6507427,"K02455.01","FALSE POSITIVE",4.74254518,133.13916
5521300,"K02456.01","FALSE POSITIVE",18.13559979,138.31557
8478994,"K00245.04","CONFIRMED",51.20690303,195.7303
9753154,"K02457.01","CONFIRMED",3.70429015,132.21478
9011825,"K02530.01","CONFIRMED",37.3331165,162.90453
4172746,"K02531.01","CANDIDATE",17.6997392,140.94958
5174858,"K02532.01","CONFIRMED",7.9709719,134.0507
11074835,"K02533.01","CONFIRMED",6.03355539,137.121
1996180,"K02534.01","CONFIRMED",3.02558494,134.36744
10407221,"K02605.01","FALSE POSITIVE",0.933746783,131.51962
5991936,"K02606.01","FALSE POSITIVE",6.09740316,133.32402
5095635,"K02607.01","CANDIDATE",0.754457729,134.983522
6269070,"K02608.01","CONFIRMED",2.7612237,131.6081
6705137,"K02609.01","FALSE POSITIVE",5.59727625,131.86798
12254688,"K02384.01","CANDIDATE",62.6825769,182.22959
8345172,"K02385.01","FALSE POSITIVE",50.5715805,161.11366
4172013,"K02386.01","CANDIDATE",16.2707207,145.097
12254378,"K02387.01","CONFIRMED",2.032319072,132.32157
4247791,"K00028.01","FALSE POSITIVE",4.100870416,168.1460533
7604328,"K02458.01","CONFIRMED",4.35407371,132.85695
11236244,"K02460.01","CONFIRMED",11.32269749,136.05511
9837685,"K02461.01","CONFIRMED",13.71218522,135.51875
5042210,"K02462.01","CONFIRMED",12.14684625,131.55623
12454461,"K02463.01","CONFIRMED",7.46718958,136.39348
1996180,"K02534.02","CANDIDATE",5.42204257,133.46021
9635606,"K02535.01","CONFIRMED",48.8882668,153.8341
3728701,"K02536.01","CONFIRMED",51.1319346,137.1568
10861715,"K02537.01","FALSE POSITIVE",133.516435,134.8898
1849702,"K02538.01","CONFIRMED",39.8312536,155.6409
9390653,"K00249.01","CONFIRMED",9.549277089,175.757183
2305866,"K02610.01","CANDIDATE",24.1073172,145.9415
11187837,"K00252.01","CONFIRMED",17.60461401,170.4984
8885673,"K02611.01","FALSE POSITIVE",1.228721184,133.49967
9712350,"K02613.01","CANDIDATE",51.5738653,158.06744
8025596,"K02615.01","CONFIRMED",4.69505576,133.93643
5956787,"K02616.01","FALSE POSITIVE",0.569115976,132.01945
3642741,"K00242.01","FALSE POSITIVE",7.258450123,138.344691
12071037,"K02388.01","FALSE POSITIVE",6.0959841,135.0254
8494617,"K02389.01","CONFIRMED",22.9221181,133.66805
10289119,"K02390.01","CONFIRMED",16.10474503,135.01186
7382313,"K02392.01","CONFIRMED",7.42697378,133.099
9887224,"K02464.01","FALSE POSITIVE",0.874629873,132.25706
7542369,"K02465.01","FALSE POSITIVE",5.46091846,131.66849
8544992,"K02466.01","CONFIRMED",3.17323012,133.69979
8544992,"K02466.02","CONFIRMED",13.2970695,140.94606
11295426,"K00246.01","CONFIRMED",5.398752862,173.858666
7289162,"K02539.01","FALSE POSITIVE",5.26648126,131.6902
3001885,"K02540.01","FALSE POSITIVE",2.67596808,133.70492
12306058,"K02541.01","CONFIRMED",7.41683033,137.96389
6183511,"K02542.01","CONFIRMED",0.727331746,132.37007
12469800,"K02543.01","CONFIRMED",1.302017467,131.93696
4915638,"K02617.01","CONFIRMED",8.63050092,139.57438
6351097,"K02618.01","FALSE POSITIVE",12.49117388,136.31491
8081905,"K02619.01","CONFIRMED",3.27645723,131.97924
11465950,"K02620.01","CONFIRMED",16.0573291,132.39054
9996632,"K02621.01","FALSE POSITIVE",8.44326557,136.26748
4665571,"K02393.01","CONFIRMED",4.60300256,133.22313
4829935,"K02395.01","FALSE POSITIVE",16.9329284,132.15407
9269042,"K02397.01","CONFIRMED",12.00089667,142.04182
6199056,"K02398.01","FALSE POSITIVE",1.169010526,131.738567
11461433,"K02399.01","CONFIRMED",1.916940872,132.46734
11818607,"K02467.01","CONFIRMED",5.05661302,134.39648
8380709,"K02468.01","CONFIRMED",24.3344939,147.41892
6149910,"K02469.01","CONFIRMED",131.187921,172.3923
9108085,"K02470.01","FALSE POSITIVE",2.17489806,134.11887
5436013,"K02471.01","CONFIRMED",25.8859397,157.04329
8676148,"K02544.01","CONFIRMED",28.6253502,158.11827
9696358,"K02545.01","CONFIRMED",6.98141327,132.7883
5039129,"K02546.01","FALSE POSITIVE",1.319677953,132.06143
4484336,"K02547.01","CONFIRMED",8.94337724,137.30234
9580167,"K02548.01","CANDIDATE",0.827151296,132.07927
9757613,"K00250.01","CONFIRMED",12.282998287,170.39809
10527135,"K02622.01","FALSE POSITIVE",0.328686504,132.77146
11752906,"K00253.01","CONFIRMED",6.383159135,170.604622
10916600,"K02623.01","CONFIRMED",5.57654782,136.42668
8429314,"K02624.01","CONFIRMED",115.6863392,246.98666
9153570,"K02625.01","CONFIRMED",3.81371423,132.57465
11768142,"K02626.01","CONFIRMED",38.0970717,140.00353
7984574,"K02400.01","CANDIDATE",11.6191707,142.12335
9592579,"K00243.01","FALSE POSITIVE",2.637574744,134.212775
10336951,"K02401.01","CANDIDATE",38.2292037,166.01191
8481129,"K02402.01","CONFIRMED",16.3012727,133.79446
2142522,"K02403.01","CONFIRMED",13.32354078,134.03671
9395719,"K02472.01","CONFIRMED",2.607545159,131.83453
8753896,"K02473.01","CONFIRMED",3.24417541,132.94014
8240617,"K02474.01","CANDIDATE",176.845697,197.27794
8746295,"K02475.01","FALSE POSITIVE",6.85567248,136.01953
10090257,"K02476.01","FALSE POSITIVE",2.28607282,133.557
11295426,"K00246.02","CONFIRMED",9.60505976,136.37863
10679583,"K02549.01","FALSE POSITIVE",3.54789928,133.78212
11622985,"K02550.01","CANDIDATE",18.0243482,144.27756
11361283,"K02551.01","CANDIDATE",16.4793229,142.94163
8757824,"K02552.01","CONFIRMED",3.65690909,134.95269
9832208,"K02553.01","CONFIRMED",88.0712769,214.51304
6124512,"K02627.01","CONFIRMED",8.38395796,134.41408
10070468,"K02628.01","CONFIRMED",1.68189051,133.07951
10031656,"K02629.01","FALSE POSITIVE",8.59000355,131.97492
7584650,"K02631.01","CONFIRMED",44.9977604,160.2298
11337566,"K02632.01","CONFIRMED",7.12815163,136.88006
6364215,"K02404.01","CANDIDATE",2.10081629,132.26789
10202759,"K02405.01","FALSE POSITIVE",0.872952088,131.49734
5007345,"K02406.01","CONFIRMED",7.01074295,138.4027
12120484,"K02407.01","CONFIRMED",17.2922631,135.75448
6429812,"K02408.01","CONFIRMED",94.289223,166.50826
6846911,"K02477.01","CONFIRMED",14.02634692,135.17539
5385439,"K02478.01","FALSE POSITIVE",12.425866431,141.5137911
5963582,"K02479.01","CONFIRMED",25.5433704,140.58705
4476423,"K02481.01","FALSE POSITIVE",33.8542586,132.1329
11403389,"K02482.01","CONFIRMED",45.0909201,133.55146
9851662,"K02483.01","CONFIRMED",15.0539886,135.53329
6467363,"K02840.01","CANDIDATE",3.67936863,134.99021
6467363,"K02840.02","CANDIDATE",7.4464635,137.3391
8758204,"K02841.01","CONFIRMED",159.388788,226.9313
8733898,"K02842.01","CONFIRMED",1.565412613,132.91281
8733898,"K02842.02","CONFIRMED",5.14892346,133.31971
3228945,"K02917.01","FALSE POSITIVE",0.730943372,131.49862
7008149,"K02918.01","FALSE POSITIVE",0.515552803,131.651719
10332213,"K02919.01","CONFIRMED",2.522590567,131.64534
7090524,"K02920.01","CONFIRMED",6.73968289,132.29296
11133306,"K00276.01","CONFIRMED",41.74598855,210.399151
6307063,"K02702.01","FALSE POSITIVE",75.378004,167.11715
5871985,"K02703.01","CONFIRMED",213.258526,268.13424
8292840,"K00260.02","CONFIRMED",100.2830675,245.04318
9730163,"K02704.01","CONFIRMED",4.871223664,133.64255
9730163,"K02704.02","CONFIRMED",2.984157711,133.11908
11453592,"K02705.01","CONFIRMED",2.8867624,131.66592
3834322,"K02763.01","FALSE POSITIVE",0.498434645,131.57053
10073672,"K02764.01","CANDIDATE",2.252976718,132.23957
11188249,"K02765.01","FALSE POSITIVE",2.75505467,133.42201
4677282,"K02766.01","FALSE POSITIVE",1.572181216,131.77456
5097470,"K02767.01","FALSE POSITIVE",1.28805834,131.9914
4858610,"K02844.01","FALSE POSITIVE",2.72288246,131.90948
10591855,"K02845.01","CONFIRMED",1.574090323,131.86116
4832175,"K02846.01","FALSE POSITIVE",0.947738312,132.38567
7749773,"K02848.01","CONFIRMED",13.7872627,144.77403
9451706,"K00271.03","CONFIRMED",14.4359459,141.51253
10064256,"K02849.01","CONFIRMED",5.95958637,135.00822
6842807,"K02921.01","CANDIDATE",16.6146221,137.33276
4381282,"K02922.01","FALSE POSITIVE",0.497581917,131.6572
9815053,"K02923.01","CANDIDATE",5.83892993,136.90293
7609553,"K02924.01","CONFIRMED",2.279523364,133.3576
10122538,"K02926.01","CONFIRMED",12.2854718,131.90073
10122538,"K02926.02","CONFIRMED",5.53609368,131.88286
9697131,"K02706.01","CANDIDATE",3.09756897,131.55889
5480640,"K02707.01","CONFIRMED",58.0337426,138.7412
5480640,"K02707.02","CONFIRMED",14.4252635,136.75608
5480640,"K02707.03","CONFIRMED",26.6757818,149.99527
5175986,"K02708.01","CONFIRMED",0.868386354,132.06741
9008737,"K02768.01","CONFIRMED",11.8288843,137.6991
9008737,"K02768.02","CONFIRMED",14.7512034,137.1559
9692128,"K02769.01","FALSE POSITIVE",1.480323978,131.7553
10917043,"K02770.01","CANDIDATE",205.385912,284.18824
6521045,"K00041.02","CONFIRMED",6.88707073,133.17797
8167959,"K00267.01","FALSE POSITIVE",165.75597,207.3074
4075015,"K02850.01","FALSE POSITIVE",1.11431205,131.75649
6697605,"K02851.01","CONFIRMED",3.42064689,132.30629
6697605,"K02851.02","CANDIDATE",1.23935745,131.85254
6294819,"K02852.01","CONFIRMED",0.675650404,131.68114
12602314,"K02853.01","CANDIDATE",1.407020118,131.60897
5787131,"K02927.01","CANDIDATE",24.4359956,134.8181
3230753,"K02928.01","FALSE POSITIVE",17.7337356,143.9223
8358012,"K02929.01","FALSE POSITIVE",10.06478627,135.24121
4664046,"K02930.01","FALSE POSITIVE",1.12976597,132.526
11401755,"K00277.01","CONFIRMED",16.23191704,171.67758
4180401,"K02709.01","FALSE POSITIVE",15.4126766,144.9757
6350476,"K02710.01","FALSE POSITIVE",1.110599919,131.57274
8292840,"K00260.03","CONFIRMED",21.86965714,140.29513
5272233,"K02711.01","CONFIRMED",9.02436414,133.54199
5272233,"K02711.02","CONFIRMED",17.3408735,138.96694
11456382,"K02771.01","FALSE POSITIVE",0.814280672,131.64736
3130548,"K02773.01","FALSE POSITIVE",0.878855771,131.49524
9593757,"K02774.01","FALSE POSITIVE",2.49432176,133.61066
6346809,"K02775.01","CANDIDATE",17.57704569,137.73116
4275117,"K02776.01","FALSE POSITIVE",1.00652785,131.71627
6545051,"K02777.01","FALSE POSITIVE",1.99566293,132.8585
5513866,"K02854.01","FALSE POSITIVE",0.755111225,131.80687
4547603,"K02855.01","CANDIDATE",1.400755743,132.02177
5688910,"K02856.01","CONFIRMED",25.8730914,143.28644
6345732,"K02857.01","CONFIRMED",20.2642023,135.27919
5716763,"K00272.01","CANDIDATE",1.28132831,169.665953
6345732,"K02857.02","CONFIRMED",7.44136102,137.74695
8611257,"K02931.01","CONFIRMED",99.2532336,148.53067
3861611,"K02932.01","FALSE POSITIVE",3.84933401,134.43526
12416987,"K02933.01","CANDIDATE",119.0833042,163.56212
8259713,"K02935.01","CANDIDATE",27.8813154,134.51369
10880507,"K02936.01","CONFIRMED",6.4802138,132.8598
11098013,"K02712.01","CANDIDATE",7.50790041,138.7047
5443604,"K02713.01","FALSE POSITIVE",21.3910125,141.29764
12206313,"K02714.01","CONFIRMED",14.3832267,140.57648
12206313,"K02714.02","CONFIRMED",47.3186631,170.06035
9837661,"K02715.01","CONFIRMED",11.12827427,139.54417
7769819,"K02778.01","CONFIRMED",2.21571296,131.82107
11874577,"K02779.01","CONFIRMED",34.4585495,147.82493
12164564,"K02780.01","CONFIRMED",3.35184041,131.64441
8190354,"K02781.01","FALSE POSITIVE",1.615758517,131.68535
3425851,"K00268.01","CANDIDATE",110.3783828,175.9317
10397751,"K02859.01","CONFIRMED",3.4462125,132.22894
10397751,"K02859.02","CONFIRMED",2.005414293,133.24526
10397751,"K02859.03","CANDIDATE",4.28886792,132.37761
7815931,"K02861.01","FALSE POSITIVE",1.868564038,132.51442
6679295,"K02862.01","CANDIDATE",24.5752524,144.18324
9642292,"K02946.01","CONFIRMED",15.1408916,143.74584
